RP OK!
Getting device info...model: 24
FW min: 25
FW maj: 1
HW: 5
Serial: B0 E4 9A F2 C1 EA 9F C3 BE EB 9C F3 3F 37 32 03 
Spinning up...
Scanning...
dist ; theta
____________
2451 , 230, 6678
84 , 66, 6699
1179 , 230, 6720
1193 , 233, 6741
3972 , 266, 6762
3972 , 90, 6783
8015 , 45, 6805
3151 , 45, 6825
13903 , 46, 6846
3014 , 124, 6866
3060 , 124, 6887
1428 , 366, 6909
16213 , 182, 6930
1368 , 239, 6950
1394 , 240, 6972
3972 , 38, 6994
3972 , 32, 7014
9423 , 46, 7035
4431 , 47, 7056
16207 , 46, 7077
3276 , 124, 7097
3323 , 124, 7118
2773 , 302, 7138
7574 , 186, 7159
1764 , 247, 7180
1839 , 248, 7200
3968 , 0, 7221
3968 , 0, 7242
3975 , 462, 7262
7887 , 41, 7282
3407 , 40, 7303
3544 , 124, 7324
3588 , 124, 7345
14422 , 450, 7365
11671 , 254, 7386
1194 , 257, 7406
1172 , 258, 7427
1154 , 258, 7448
3974 , 414, 7469
3974 , 194, 7490
10831 , 45, 7510
5711 , 43, 7530
3803 , 124, 7549
3850 , 124, 7569
24 , 162, 7590
25 , 2, 7611
1096 , 264, 7631
1090 , 266, 7653
1074 , 267, 7674
3974 , 198, 7695
3974 , 52, 7716
847 , 29, 7737
12239 , 29, 7758
4066 , 124, 7780
4110 , 124, 7801
2393 , 70, 7822
729 , 418, 7842
1945 , 266, 7863
923 , 275, 7883
582 , 276, 7905
3973 , 436, 7926
3973 , 298, 7946
1999 , 32, 7967
13519 , 33, 7986
4328 , 124, 8006
4372 , 124, 8027
15130 , 150, 8063
1818 , 486, 8082
586 , 283, 8102
590 , 284, 8122
3973 , 486, 8142
3973 , 438, 8162
10191 , 31, 8181
5327 , 30, 8201
4537 , 124, 8221
4581 , 124, 8239
4624 , 124, 8258
2459 , 134, 8278
6555 , 486, 8297
888 , 289, 8316
897 , 290, 8335
3973 , 228, 8356
3973 , 218, 8376
15567 , 29, 8396
10063 , 28, 8416
5711 , 28, 8436
4856 , 124, 8457
4921 , 124, 8477
4124 , 326, 8497
9756 , 162, 8517
940 , 299, 8537
949 , 299, 8558
3973 , 220, 8578
3973 , 238, 8598
3973 , 316, 8617
14287 , 26, 8637
8783 , 26, 8657
5147 , 68, 8677
5193 , 124, 8695
13661 , 382, 8715
2013 , 226, 8734
1017 , 307, 8754
1106 , 308, 8773
3973 , 4, 8792
3973 , 38, 8811
3973 , 98, 8831
2383 , 27, 8850
14159 , 27, 8870
5422 , 124, 8889
5466 , 124, 8908
14302 , 498, 8926
14302 , 338, 8944
1161 , 314, 8962
1185 , 317, 8979
1198 , 317, 8997
3973 , 186, 9014
3973 , 38, 9031
7887 , 27, 9050
2511 , 27, 9068
5689 , 124, 9087
5939 , 4, 9105
6495 , 22, 9123
6175 , 370, 9142
15519 , 182, 9162
1935 , 325, 9182
1890 , 326, 9202
3973 , 464, 9222
3973 , 128, 9242
10575 , 26, 9263
5199 , 27, 9284
5959 , 124, 9305
6003 , 124, 9326
5536 , 294, 9347
864 , 150, 9368
14496 , 502, 9389
1725 , 332, 9410
1693 , 335, 9430
3973 , 178, 9450
3971 , 396, 9471
13007 , 29, 9492
7631 , 28, 9513
6226 , 124, 9534
6267 , 124, 9555
6313 , 124, 9577
6305 , 334, 9598
2849 , 182, 9619
1584 , 341, 9639
1571 , 342, 9661
3971 , 316, 9682
3971 , 492, 9703
16079 , 30, 9725
10447 , 31, 9746
5455 , 32, 9767
6543 , 124, 9789
6584 , 124, 9810
13090 , 450, 9832
13538 , 290, 9854
1497 , 350, 9875
1486 , 350, 9897
3972 , 88, 9919
3971 , 450, 9941
15823 , 35, 9963
10959 , 34, 9985
5327 , 35, 10006
6802 , 124, 10029
6848 , 124, 10050
12451 , 150, 10073
14371 , 498, 10094
1451 , 358, 10117
1445 , 359, 10138
3971 , 406, 10160
3971 , 314, 10181
3971 , 246, 10202
12239 , 40, 10223
6991 , 40, 10246
7066 , 124, 10267
7113 , 124, 10289
4452 , 226, 10310
7461 , 26, 10331
1432 , 7, 10351
1432 , 8, 10372
3971 , 470, 10413
3971 , 424, 10434
7759 , 25, 10456
4047 , 25, 10478
7292 , 124, 10499
7335 , 124, 10520
38 , 418, 10542
14949 , 186, 10563
1443 , 13, 10605
1449 , 14, 10626
3971 , 262, 10647
3971 , 226, 10668
16079 , 23, 10689
11087 , 24, 10710
7505 , 124, 10730
7548 , 124, 10751
10534 , 498, 10773
4070 , 338, 10794
10278 , 118, 10814
1483 , 21, 10836
1489 , 22, 10857
3971 , 164, 10878
3971 , 136, 10898
975 , 25, 10920
11983 , 25, 10942
7763 , 124, 10963
7806 , 124, 10984
7847 , 124, 11005
1511 , 306, 11026
4711 , 146, 11046
1404 , 30, 11066
1324 , 31, 11086
3971 , 186, 11106
3971 , 194, 11127
15695 , 28, 11148
14400 , 28, 11170
4047 , 124, 11190
8047 , 124, 11211
8092 , 124, 11231
4456 , 138, 11251
9256 , 510, 11271
1335 , 38, 11292
1355 , 38, 11313
3971 , 370, 11333
3971 , 408, 11354
15695 , 32, 11375
10319 , 32, 11396
5199 , 32, 11416
8335 , 124, 11436
8379 , 124, 11457
617 , 222, 11478
10217 , 70, 11497
1374 , 46, 11517
945 , 48, 11537
3971 , 196, 11558
3971 , 274, 11577
3971 , 376, 11596
11727 , 33, 11616
6863 , 33, 11637
8597 , 124, 11658
8641 , 124, 11679
14826 , 262, 11700
10730 , 102, 11722
933 , 55, 11743
948 , 56, 11763
3971 , 254, 11803
3971 , 369, 11825
3663 , 34, 11846
14415 , 34, 11867
8824 , 124, 11889
8865 , 124, 11911
12075 , 14, 11932
8427 , 354, 11954
1060 , 61, 11975
1041 , 62, 11996
1023 , 64, 12017
3972 , 81, 12038
3972 , 253, 12060
4175 , 36, 12082
15439 , 36, 12104
9078 , 124, 12125
9123 , 124, 12146
13484 , 22, 12168
11948 , 370, 12189
9900 , 214, 12209
955 , 70, 12230
940 , 72, 12250
3972 , 219, 12271
3972 , 469, 12291
3663 , 39, 12311
14159 , 38, 12331
9335 , 124, 12352
9390 , 124, 12372
9433 , 124, 12392
6528 , 382, 12412
6528 , 226, 12433
898 , 78, 12453
890 , 80, 12473
3972 , 423, 12492
3971 , 461, 12512
3791 , 37, 12531
14031 , 34, 12551
9601 , 124, 12571
9641 , 124, 12591
9684 , 124, 12612
8193 , 374, 12632
10561 , 214, 12651
864 , 86, 12670
860 , 89, 12690
3970 , 503, 12709
3971 , 21, 12728
1359 , 36, 12747
13135 , 38, 12767
7759 , 38, 12787
9889 , 124, 12806
9929 , 124, 12826
1666 , 334, 12846
4098 , 182, 12866
851 , 94, 12884
850 , 96, 12902
3971 , 15, 12921
3971 , 479, 12940
131 , 398, 12959
9935 , 45, 12978
3919 , 44, 12996
10126 , 124, 13015
10170 , 124, 13036
12419 , 322, 13057
6659 , 194, 13077
854 , 103, 13097
855 , 104, 13117
3972 , 73, 13138
3971 , 191, 13158
3968 , 1, 13178
6223 , 63, 13199
1103 , 67, 13222
10361 , 124, 13243
10407 , 124, 13264
10500 , 294, 13286
15428 , 130, 13306
873 , 111, 13327
878 , 112, 13347
886 , 112, 13366
3972 , 333, 13387
3972 , 375, 13407
11471 , 30, 13427
7375 , 30, 13449
10620 , 124, 13470
10665 , 124, 13490
14661 , 318, 13510
4933 , 174, 13530
12102 , 119, 13551
924 , 120, 13571
935 , 121, 13591
3968 , 1, 13611
3972 , 437, 13633
14543 , 29, 13653
9039 , 28, 13674
10882 , 124, 13694
10928 , 124, 13714
7174 , 22, 13734
9862 , 362, 13755
14471 , 182, 13775
994 , 128, 13795
1007 , 128, 13815
3972 , 457, 13837
3972 , 7, 13857
14671 , 27, 13877
9167 , 26, 13898
11139 , 124, 13918
11185 , 124, 13939
11229 , 124, 13960
3975 , 282, 13981
16200 , 130, 14002
1093 , 135, 14023
1117 , 136, 14044
3972 , 11, 14065
3972 , 77, 14086
13007 , 26, 14107
7759 , 26, 14127
11391 , 124, 14167
11434 , 124, 14189
1864 , 402, 14210
15304 , 258, 14231
1210 , 142, 14252
1242 , 143, 14274
3972 , 471, 14294
3972 , 115, 14315
975 , 26, 14356
11727 , 26, 14378
75 , 124, 14398
117 , 124, 14419
5769 , 18, 14441
3401 , 382, 14462
1334 , 148, 14483
1291 , 149, 14503
3972 , 427, 14525
3972 , 79, 14546
3972 , 249, 14566
15183 , 27, 14586
9679 , 28, 14606
330 , 124, 14627
375 , 124, 14648
11018 , 50, 14669
9802 , 386, 14689
783 , 157, 14710
775 , 159, 14731
769 , 160, 14753
3972 , 203, 14774
3972 , 349, 14794
1359 , 27, 14815
13263 , 27, 14837
596 , 124, 14858
641 , 124, 14879
5707 , 110, 14900
5387 , 438, 14921
849 , 164, 14962
840 , 167, 14982
3972 , 301, 15003
3972 , 499, 15025
11599 , 29, 15046
6479 , 0, 15067
815 , 124, 15087
860 , 124, 15108
5004 , 354, 15129
5004 , 218, 15149
5644 , 50, 15170
0 , 180, 15191
1099 , 175, 15212
3974 , 139, 15234
3974 , 183, 15255
15311 , 0, 15277
16079 , 0, 15298
1088 , 124, 15320
1135 , 124, 15342
1177 , 124, 15363
9165 , 258, 15385
10189 , 82, 15407
1014 , 181, 15429
1008 , 182, 15451
3972 , 59, 15473
3971 , 376, 15494
5967 , 57, 15516
1615 , 56, 15538
12879 , 56, 15559
1392 , 124, 15582
1437 , 124, 15603
2382 , 286, 15625
3918 , 134, 15646
871 , 190, 15668
0 , 197, 15690
3971 , 430, 15711
3971 , 352, 15733
8399 , 52, 15754
3279 , 51, 15776
14671 , 50, 15798
1668 , 124, 15819
1715 , 124, 15840
1039 , 314, 15862
3919 , 146, 15883
1088 , 198, 15905
1095 , 198, 15926
3971 , 50, 15948
3971 , 432, 15970
3971 , 450, 15991
5583 , 48, 16013
16335 , 47, 16034
1927 , 124, 16056
1972 , 124, 16078
7760 , 290, 16100
13072 , 114, 16122
1128 , 206, 16144
1138 , 207, 16166
1152 , 332, 16188
3971 , 384, 16210
3971 , 422, 16232
3919 , 46, 16254
14927 , 45, 16277
2180 , 124, 16299
2223 , 124, 16321
6673 , 214, 16342
13905 , 46, 16365
1194 , 213, 16386
1209 , 214, 16408
1230 , 217, 16430
3971 , 452, 16451
3971 , 348, 16474
3151 , 45, 16495
14415 , 45, 16516
2433 , 124, 16538
2479 , 124, 16559
15634 , 182, 16581
2066 , 18, 16603
13778 , 370, 16625
1221 , 222, 16647
1178 , 225, 16669
3971 , 218, 16691
3971 , 244, 16713
2511 , 45, 16735
13775 , 45, 16758
2690 , 124, 16780
2734 , 124, 16802
4499 , 366, 16846
2579 , 218, 16867
1183 , 229, 16890
1177 , 230, 16911
3971 , 310, 16934
3971 , 472, 16955
8399 , 44, 16977
2895 , 44, 16999
2905 , 124, 17041
2952 , 124, 17062
15572 , 34, 17084
4628 , 354, 17106
1259 , 237, 17126
1259 , 238, 17147
3971 , 314, 17169
3971 , 504, 17191
14927 , 46, 17212
9807 , 47, 17234
4687 , 46, 17255
3169 , 124, 17277
3212 , 124, 17298
22 , 110, 17320
22 , 462, 17342
1599 , 245, 17363
1669 , 245, 17385
3968 , 0, 17406
3968 , 0, 17428
3976 , 388, 17450
10831 , 41, 17471
5839 , 39, 17493
3417 , 124, 17514
3461 , 124, 17537
23 , 18, 17558
12246 , 198, 17581
1021 , 253, 17602
1015 , 253, 17624
3975 , 104, 17665
3975 , 238, 17687
13647 , 41, 17709
8143 , 42, 17730
3626 , 124, 17752
3668 , 124, 17774
12247 , 30, 17794
10775 , 394, 17816
977 , 258, 17837
970 , 261, 17858
961 , 262, 17879
3974 , 492, 17902
3974 , 282, 17923
2639 , 43, 17944
14031 , 28, 17966
3882 , 124, 17987
3925 , 124, 18007
14232 , 34, 18029
14808 , 386, 18050
15704 , 210, 18071
929 , 269, 18092
910 , 270, 18113
3974 , 396, 18134
3974 , 308, 18155
4943 , 28, 18177
15567 , 29, 18198
4143 , 124, 18219
4187 , 124, 18241
4230 , 124, 18262
3097 , 486, 18284
9561 , 310, 18306
898 , 276, 18327
883 , 279, 18349
3909 , 246, 18370
3973 , 130, 18391
6095 , 32, 18413
1743 , 31, 18435
4404 , 124, 18457
4446 , 124, 18479
4489 , 124, 18502
7450 , 10, 18523
9562 , 382, 18545
903 , 284, 18566
901 , 287, 18586
3973 , 366, 18607
3973 , 340, 18629
7247 , 29, 18650
2127 , 28, 18671
13903 , 28, 18693
4697 , 124, 18714
4743 , 124, 18735
14235 , 22, 18757
219 , 378, 18778
918 , 292, 18800
929 , 295, 18822
3973 , 198, 18843
3973 , 200, 18864
3973 , 28, 18885
2511 , 27, 18906
13903 , 27, 18927
4970 , 76, 18949
5016 , 124, 18971
15836 , 502, 18993
5340 , 330, 19014
957 , 300, 19035
964 , 303, 19057
3973 , 282, 19078
3973 , 304, 19100
3973 , 376, 19122
1871 , 27, 19144
13775 , 27, 19166
5236 , 124, 19187
5272 , 92, 19209
12509 , 466, 19231
13021 , 306, 19253
1023 , 309, 19274
1049 , 310, 19296
1064 , 311, 19318
3973 , 124, 19339
3973 , 244, 19361
16079 , 27, 19383
10575 , 27, 19405
5475 , 124, 19427
5717 , 4, 19449
13086 , 454, 19471
5982 , 286, 19492
1332 , 316, 19534
0 , 325, 19555
3973 , 366, 19578
3973 , 174, 19598
3279 , 27, 19620
14671 , 27, 19642
5670 , 124, 19663
5921 , 124, 19685
2591 , 78, 19726
15647 , 422, 19747
2009 , 322, 19768
1965 , 323, 19789
3973 , 184, 19810
3973 , 322, 19831
5455 , 26, 19852
15695 , 26, 19873
5874 , 124, 19893
5916 , 124, 19914
5960 , 124, 19934
6496 , 50, 19954
5792 , 410, 19975
1780 , 331, 19996
1751 , 331, 20017
3973 , 170, 20037
3973 , 494, 20058
5455 , 28, 20078
335 , 29, 20099
12111 , 29, 20118
6390 , 124, 20139
6219 , 124, 20160
13793 , 106, 20181
11553 , 442, 20201
1631 , 339, 20222
1607 , 340, 20242
3971 , 188, 20263
3971 , 226, 20285
5327 , 30, 20325
15695 , 31, 20346
6385 , 124, 20367
6428 , 124, 20387
5858 , 234, 20408
5346 , 70, 20429
1546 , 344, 20450
1529 , 347, 20470
3972 , 136, 20491
3972 , 444, 20513
3972 , 298, 20534
3663 , 33, 20555
14543 , 32, 20576
6637 , 124, 20597
6678 , 124, 20618
13987 , 174, 20638
12643 , 506, 20659
1477 , 352, 20680
1468 , 354, 20702
1461 , 355, 20723
3971 , 186, 20744
3971 , 80, 20766
207 , 37, 20787
11599 , 37, 20808
6883 , 124, 20828
6929 , 124, 20850
868 , 82, 20871
5668 , 422, 20892
8036 , 250, 20914
1440 , 2, 20935
1434 , 2, 20957
3971 , 188, 20978
3971 , 108, 20999
11599 , 40, 21020
7119 , 41, 21042
7122 , 124, 21064
7166 , 124, 21086
10468 , 426, 21107
11813 , 270, 21129
13221 , 94, 21150
1433 , 9, 21171
1434 , 11, 21193
3971 , 378, 21214
3971 , 322, 21236
15948 , 24, 21258
11464 , 24, 21279
7373 , 124, 21300
7416 , 124, 21322
7462 , 124, 21342
8678 , 210, 21364
13030 , 50, 21386
1458 , 16, 21407
1467 , 19, 21429
3971 , 190, 21450
3971 , 178, 21472
12495 , 23, 21494
7759 , 26, 21515
2255 , 26, 21537
7664 , 124, 21558
7709 , 124, 21580
4455 , 130, 21602
679 , 442, 21623
1509 , 24, 21646
1521 , 26, 21667
3971 , 160, 21689
3971 , 166, 21710
15808 , 0, 21733
4943 , 0, 21754
1615 , 34, 21777
7926 , 124, 21798
7972 , 124, 21820
10856 , 22, 21842
14440 , 386, 21864
1276 , 32, 21886
1295 , 35, 21907
3971 , 246, 21930
3971 , 282, 21952
3971 , 302, 21974
5839 , 33, 21996
335 , 31, 22018
8186 , 124, 22040
8229 , 124, 22062
12265 , 38, 22085
2601 , 402, 22107
1392 , 40, 22129
1411 , 43, 22151
1432 , 474, 22173
3971 , 32, 22195
3971 , 90, 22217
7503 , 32, 22239
4815 , 26, 22261
8443 , 124, 22283
8484 , 124, 22305
1706 , 42, 22327
11370 , 398, 22349
931 , 49, 22371
919 , 50, 22394
922 , 53, 22415
3971 , 462, 22438
3971 , 60, 22459
3407 , 33, 22482
14799 , 34, 22503
8693 , 124, 22526
8738 , 124, 22548
6251 , 62, 22570
491 , 422, 22592
12971 , 246, 22614
1099 , 58, 22637
1076 , 60, 22659
3972 , 119, 22681
3972 , 255, 22702
2511 , 34, 22725
14287 , 34, 22746
8948 , 124, 22768
8995 , 124, 22790
9068 , 22, 22813
1068 , 366, 22835
15340 , 226, 22857
994 , 67, 22878
979 , 68, 22901
3972 , 61, 22922
3972 , 243, 22943
847 , 36, 22966
11983 , 36, 22987
9200 , 124, 23009
9240 , 124, 23030
9282 , 124, 23052
7872 , 354, 23074
6528 , 186, 23095
926 , 75, 23117
914 , 76, 23139
3973 , 307, 23161
3973 , 13, 23183
16335 , 40, 23205
11599 , 38, 23226
7119 , 38, 23248
9488 , 124, 23269
9530 , 124, 23290
6529 , 294, 23310
6977 , 114, 23333
879 , 83, 23354
875 , 84, 23376
3203 , 271, 23398
2435 , 169, 23419
1935 , 36, 23441
9423 , 37, 23462
4047 , 37, 23482
9736 , 124, 23504
9778 , 124, 23526
11906 , 210, 23546
13378 , 62, 23567
856 , 91, 23587
855 , 92, 23608
3970 , 501, 23629
3971 , 145, 23649
3971 , 79, 23670
7759 , 39, 23690
2895 , 38, 23711
9983 , 124, 23732
10239 , 4, 23752
7043 , 166, 23773
11715 , 10, 23793
851 , 98, 23813
850 , 99, 23834
852 , 100, 23855
3968 , 1, 23877
3968 , 1, 23898
7759 , 35, 23919
3151 , 34, 23939
10208 , 124, 23959
10252 , 124, 23979
836 , 86, 23999
15940 , 446, 24020
859 , 105, 24060
862 , 106, 24082
3968 , 1, 24102
3968 , 1, 24124
6607 , 32, 24145
1359 , 33, 24166
10399 , 124, 24187
10445 , 124, 24209
14788 , 66, 24230
3844 , 402, 24251
9477 , 254, 24273
883 , 112, 24295
889 , 115, 24317
3972 , 363, 24339
3972 , 343, 24361
4175 , 32, 24383
15567 , 31, 24406
10648 , 124, 24428
10693 , 124, 24450
10738 , 124, 24472
13637 , 450, 24494
9798 , 310, 24515
926 , 121, 24537
936 , 122, 24559
3972 , 435, 24581
3972 , 455, 24602
2383 , 30, 24623
13647 , 30, 24645
8911 , 30, 24666
10943 , 124, 24687
10986 , 124, 24709
11142 , 474, 24731
967 , 290, 24753
998 , 129, 24775
1013 , 129, 24797
3972 , 19, 24818
3972 , 73, 24840
3407 , 28, 24862
14543 , 28, 24883
9423 , 29, 24906
11210 , 124, 24927
11254 , 122, 24949
1927 , 482, 24970
13768 , 322, 24992
1106 , 137, 25014
1127 , 138, 25037
3972 , 57, 25058
3972 , 171, 25081
3972 , 261, 25102
15183 , 28, 25124
10703 , 27, 25146
11467 , 124, 25167
11510 , 124, 25189
13065 , 22, 25211
10057 , 386, 25232
1263 , 144, 25254
1291 , 145, 25275
1314 , 147, 25298
3972 , 355, 25319
3972 , 509, 25340
14415 , 30, 25361
9679 , 29, 25382
204 , 124, 25403
250 , 124, 25424
16266 , 54, 25446
14218 , 378, 25468
974 , 153, 25490
822 , 155, 25511
800 , 155, 25533
3972 , 359, 25555
3972 , 35, 25577
14159 , 30, 25598
8527 , 31, 25620
466 , 124, 25642
510 , 124, 25664
7179 , 102, 25686
6539 , 454, 25707
5899 , 298, 25730
768 , 163, 25751
765 , 164, 25773
3972 , 211, 25795
3972 , 511, 25817
14031 , 32, 25838
8527 , 32, 25859
715 , 124, 25881
758 , 124, 25903
803 , 74, 25925
5004 , 410, 25947
5132 , 250, 25970
820 , 171, 25992
0 , 178, 26014
3972 , 347, 26035
3972 , 121, 26057
7631 , 0, 26078
2511 , 69, 26100
973 , 124, 26122
1018 , 124, 26144
1062 , 124, 26166
6989 , 414, 26189
7373 , 246, 26210
0 , 185, 26232
0 , 186, 26254
3972 , 1, 26275
3972 , 435, 26297
7375 , 61, 26319
2127 , 60, 26342
13647 , 59, 26364
1268 , 124, 26386
1311 , 124, 26408
13198 , 326, 26430
14798 , 142, 26451
1071 , 186, 26474
1067 , 186, 26496
3972 , 160, 26518
3972 , 82, 26540
9295 , 55, 26582
4047 , 53, 26604
1484 , 124, 26626
1544 , 124, 26647
6543 , 2, 26670
9807 , 346, 26692
0 , 199, 26714
1078 , 194, 26736
3971 , 366, 26778
3971 , 348, 26800
463 , 50, 26822
11727 , 50, 26844
1716 , 124, 26866
1761 , 124, 26889
4175 , 154, 26911
8079 , 486, 26934
1095 , 199, 26956
1087 , 200, 26978
1093 , 202, 27001
3971 , 42, 27023
3971 , 30, 27046
463 , 47, 27069
11599 , 46, 27091
1964 , 124, 27114
2012 , 124, 27136
12048 , 86, 27158
272 , 422, 27180
6225 , 266, 27203
1148 , 209, 27225
1157 , 210, 27247
3971 , 434, 27269
3971 , 418, 27291
14671 , 45, 27314
9679 , 45, 27335
2219 , 124, 27358
2263 , 124, 27380
13265 , 510, 27422
5073 , 338, 27445
1208 , 214, 27467
1225 , 216, 27489
3971 , 510, 27511
3971 , 94, 27533
335 , 44, 27555
11599 , 44, 27578
2418 , 124, 27620
2465 , 124, 27642
10450 , 478, 27665
13330 , 330, 27687
1258 , 220, 27710
1248 , 222, 27731
3971 , 324, 27754
3971 , 390, 27775
2639 , 45, 27797
14415 , 45, 27818
8527 , 45, 27840
2667 , 124, 27862
2715 , 124, 27884
9939 , 122, 27906
3539 , 498, 27927
1165 , 228, 27949
1190 , 230, 27970
3971 , 330, 27992
3971 , 390, 28014
3971 , 426, 28037
11983 , 44, 28059
6735 , 45, 28081
2918 , 124, 28103
2959 , 124, 28125
15764 , 54, 28146
4500 , 390, 28168
1273 , 236, 28190
1311 , 237, 28213
3972 , 188, 28256
3972 , 264, 28278
13135 , 46, 28301
8399 , 47, 28323
3121 , 124, 28346
3163 , 124, 28368
14613 , 122, 28391
13589 , 462, 28414
1252 , 243, 28436
1212 , 244, 28459
1189 , 245, 28481
3976 , 98, 28504
3976 , 422, 28526
11087 , 44, 28549
6351 , 41, 28571
3357 , 124, 28594
3401 , 124, 28616
3606 , 474, 28638
6806 , 286, 28661
