RP OK!
Getting device info...model: 24
FW min: 25
FW maj: 1
HW: 5
Serial: B0 E4 9A F2 C1 EA 9F C3 BE EB 9C F3 3F 37 32 03 
Spinning up...
Scanning...
dist ; theta
____________
1430 , 353, 1434
1330 , 38, 1456
1355 , 39, 1479
3971 , 342, 1500
3971 , 384, 1521
7631 , 31, 1543
2767 , 32, 1564
8247 , 124, 1586
8292 , 124, 1607
681 , 18, 1630
8553 , 362, 1652
425 , 210, 1675
1425 , 45, 1696
1389 , 45, 1719
3971 , 106, 1741
3971 , 158, 1763
4303 , 26, 1785
15695 , 0, 1807
8474 , 124, 1829
8518 , 124, 1851
8565 , 124, 1873
8234 , 178, 1895
2218 , 14, 1917
921 , 52, 1939
923 , 53, 1960
3971 , 24, 1983
3971 , 118, 2004
10831 , 34, 2026
5327 , 34, 2048
8715 , 124, 2090
8757 , 124, 2111
3371 , 194, 2133
15531 , 54, 2155
1107 , 58, 2177
1085 , 59, 2199
3972 , 47, 2220
3972 , 179, 2242
13263 , 34, 2264
8399 , 34, 2285
3023 , 34, 2307
8959 , 124, 2328
9003 , 124, 2350
2412 , 114, 2372
492 , 486, 2394
1004 , 65, 2415
990 , 66, 2437
3972 , 399, 2458
3972 , 97, 2479
3972 , 301, 2500
2639 , 36, 2522
13647 , 37, 2543
9191 , 124, 2564
9231 , 124, 2586
10156 , 446, 2607
7808 , 286, 2628
936 , 72, 2650
926 , 75, 2671
918 , 76, 2693
3973 , 259, 2715
3973 , 433, 2735
12495 , 39, 2757
7503 , 39, 2778
9419 , 124, 2799
9463 , 124, 2820
6720 , 222, 2841
6401 , 70, 2863
891 , 81, 2884
885 , 82, 2905
879 , 82, 2927
3971 , 411, 2948
3459 , 303, 2970
7759 , 35, 2991
2127 , 36, 3012
9656 , 124, 3034
9918 , 124, 3056
9537 , 138, 3077
10881 , 486, 3099
12610 , 318, 3120
857 , 89, 3142
855 , 91, 3163
3971 , 11, 3184
3970 , 487, 3206
4559 , 39, 3227
15439 , 39, 3249
9903 , 124, 3270
9947 , 124, 3292
9990 , 124, 3314
4674 , 394, 3335
8643 , 238, 3356
851 , 96, 3378
851 , 99, 3399
131 , 443, 3419
128 , 1, 3439
5327 , 42, 3459
79 , 42, 3480
10384 , 84, 3519
10428 , 124, 3541
6787 , 170, 3563
2756 , 38, 3584
856 , 104, 3605
858 , 105, 3626
3971 , 169, 3647
3971 , 103, 3668
12495 , 38, 3690
7759 , 39, 3711
3023 , 37, 3733
10413 , 124, 3755
10459 , 124, 3776
388 , 206, 3798
5765 , 50, 3820
879 , 112, 3842
887 , 113, 3863
3972 , 369, 3886
3972 , 341, 3907
3972 , 333, 3929
7887 , 34, 3951
2511 , 33, 3971
10670 , 124, 3993
10712 , 124, 4015
5125 , 154, 4036
11398 , 134, 4057
922 , 120, 4079
933 , 120, 4100
944 , 123, 4122
3972 , 417, 4143
3972 , 441, 4163
7503 , 31, 4184
2255 , 31, 4206
10922 , 124, 4226
10967 , 124, 4247
9030 , 278, 4269
13959 , 106, 4291
993 , 128, 4311
1009 , 128, 4332
1024 , 131, 4354
3972 , 39, 4375
3972 , 97, 4396
7503 , 30, 4418
2639 , 30, 4439
11185 , 124, 4461
11227 , 124, 4483
4039 , 278, 4503
16200 , 130, 4525
11656 , 482, 4547
1113 , 136, 4568
1137 , 139, 4590
3972 , 45, 4612
3972 , 193, 4634
3919 , 30, 4655
14799 , 30, 4676
11424 , 124, 4697
11470 , 124, 4719
11513 , 124, 4740
13001 , 46, 4762
10121 , 410, 4783
1263 , 145, 4805
1292 , 145, 4826
3972 , 189, 4847
3972 , 345, 4867
15055 , 33, 4888
10063 , 32, 4910
140 , 124, 4950
183 , 124, 4971
2697 , 6, 4992
137 , 378, 5013
1284 , 150, 5034
1268 , 151, 5055
3972 , 491, 5077
3972 , 169, 5098
13647 , 34, 5119
8783 , 35, 5140
3663 , 35, 5162
379 , 124, 5183
423 , 124, 5203
9866 , 434, 5224
8458 , 270, 5245
777 , 159, 5266
768 , 160, 5287
3972 , 199, 5307
3972 , 323, 5327
3972 , 7, 5347
8911 , 80, 5367
3791 , 36, 5386
635 , 124, 5406
678 , 124, 5426
5323 , 430, 5446
5131 , 278, 5467
841 , 167, 5487
834 , 168, 5508
828 , 168, 5529
3973 , 433, 5548
3973 , 469, 5568
8527 , 37, 5588
3023 , 36, 5609
883 , 124, 5630
931 , 124, 5650
5452 , 326, 5671
5580 , 198, 5692
0 , 181, 5732
1096 , 174, 5753
3974 , 309, 5774
3974 , 341, 5795
5327 , 66, 5816
16335 , 65, 5838
1085 , 124, 5859
1128 , 124, 5881
8205 , 318, 5902
8845 , 178, 5923
10125 , 2, 5944
1070 , 180, 5964
1013 , 183, 5985
3976 , 335, 6006
3972 , 313, 6027
1615 , 59, 6048
13007 , 56, 6068
1323 , 124, 6088
1367 , 124, 6108
1412 , 124, 6130
782 , 62, 6151
2894 , 406, 6171
1068 , 188, 6192
871 , 191, 6214
3972 , 20, 6234
3972 , 452, 6254
15311 , 52, 6273
10575 , 52, 6293
5583 , 51, 6314
1628 , 124, 6334
1673 , 124, 6355
14095 , 466, 6375
911 , 274, 6397
1086 , 197, 6418
1088 , 197, 6439
3971 , 420, 6460
3971 , 282, 6482
15567 , 48, 6503
9935 , 49, 6524
5199 , 48, 6546
1876 , 124, 6567
1923 , 124, 6590
2704 , 430, 6611
6864 , 270, 6632
1105 , 205, 6653
1128 , 205, 6674
3971 , 510, 6695
3971 , 508, 6715
3971 , 46, 6736
8143 , 46, 6757
3279 , 46, 6777
2125 , 124, 6798
2169 , 124, 6819
15377 , 306, 6840
5393 , 138, 6860
1181 , 212, 6881
1192 , 213, 6902
1207 , 215, 6923
3972 , 90, 6943
3972 , 196, 6964
4687 , 44, 6984
16079 , 44, 7004
2373 , 124, 7025
2420 , 124, 7045
5266 , 146, 7065
10450 , 482, 7087
1268 , 219, 7107
1261 , 220, 7127
1253 , 222, 7147
130 , 32, 7167
3968 , 0, 7187
15439 , 45, 7207
10191 , 45, 7226
2607 , 124, 7247
2650 , 124, 7267
14227 , 78, 7287
8723 , 426, 7307
4371 , 310, 7327
1151 , 228, 7347
1174 , 229, 7367
3968 , 0, 7384
3968 , 0, 7402
8271 , 45, 7420
3023 , 44, 7439
2837 , 124, 7458
2881 , 124, 7475
2924 , 124, 7492
84 , 294, 7511
16148 , 154, 7530
1247 , 234, 7549
1273 , 237, 7568
3972 , 142, 7586
3972 , 276, 7605
847 , 46, 7624
11855 , 46, 7643
3066 , 124, 7676
3110 , 124, 7695
16085 , 218, 7714
13717 , 78, 7732
1352 , 240, 7751
1366 , 242, 7770
3972 , 478, 7789
2692 , 30, 7808
14927 , 46, 7826
10575 , 47, 7843
5839 , 45, 7861
3286 , 124, 7880
3330 , 124, 7899
2197 , 290, 7918
7062 , 202, 7936
1750 , 247, 7956
1825 , 248, 7976
3976 , 280, 7995
3975 , 410, 8014
3975 , 22, 8034
2767 , 41, 8053
13263 , 41, 8072
3507 , 124, 8091
3553 , 124, 8110
13142 , 110, 8128
1302 , 442, 8148
2470 , 254, 8167
1187 , 256, 8185
1196 , 257, 8204
3975 , 270, 8223
3974 , 470, 8243
10959 , 43, 8262
5967 , 44, 8281
3732 , 124, 8300
3774 , 124, 8320
6999 , 346, 8339
10775 , 250, 8358
1113 , 262, 8376
1096 , 263, 8395
1091 , 265, 8415
3974 , 68, 8435
3974 , 414, 8455
7759 , 28, 8474
2127 , 29, 8495
3955 , 124, 8514
3997 , 124, 8534
15064 , 86, 8553
216 , 410, 8572
1048 , 254, 8593
993 , 271, 8614
973 , 272, 8634
3974 , 292, 8655
3974 , 176, 8676
14415 , 29, 8697
8015 , 31, 8717
4167 , 124, 8738
4213 , 124, 8759
4254 , 124, 8779
4249 , 86, 8799
9945 , 426, 8819
948 , 276, 8840
947 , 279, 8861
3973 , 268, 8881
3909 , 144, 8901
1743 , 33, 8922
13391 , 32, 8943
4375 , 124, 8963
4419 , 124, 8984
4461 , 124, 9005
4058 , 254, 9026
7130 , 74, 9046
970 , 283, 9066
979 , 284, 9086
3973 , 402, 9106
3973 , 380, 9125
8911 , 30, 9144
3919 , 29, 9164
14671 , 29, 9184
4630 , 124, 9205
4674 , 124, 9226
6107 , 458, 9247
11547 , 286, 9267
716 , 290, 9287
724 , 293, 9308
3973 , 230, 9328
3973 , 214, 9349
3973 , 206, 9370
13263 , 28, 9391
8271 , 28, 9411
4859 , 124, 9432
4923 , 124, 9453
5020 , 246, 9474
10844 , 94, 9495
0 , 304, 9515
0 , 305, 9535
3973 , 212, 9574
3973 , 226, 9593
10191 , 26, 9612
5455 , 26, 9632
5070 , 100, 9652
5112 , 76, 9672
12060 , 178, 9692
7389 , 18, 9713
2502 , 303, 9734
2543 , 304, 9754
0 , 313, 9774
3973 , 390, 9793
3973 , 468, 9813
3279 , 27, 9834
14671 , 27, 9853
5288 , 124, 9873
5332 , 124, 9892
13725 , 422, 9913
16157 , 254, 9932
10398 , 78, 9951
1210 , 311, 9971
1222 , 312, 9990
3973 , 222, 10010
3973 , 304, 10028
10319 , 27, 10047
5839 , 27, 10067
5712 , 4, 10087
5756 , 4, 10107
5585 , 124, 10127
478 , 450, 10147
16222 , 274, 10167
2156 , 318, 10188
2100 , 319, 10208
3973 , 364, 10227
3972 , 438, 10247
2383 , 27, 10267
13647 , 27, 10286
5730 , 124, 10323
5773 , 124, 10343
5087 , 318, 10364
1503 , 166, 10384
1955 , 324, 10404
1913 , 325, 10425
3973 , 360, 10446
3973 , 6, 10467
1359 , 26, 10487
11855 , 26, 10507
7631 , 27, 10528
5959 , 124, 10549
6003 , 124, 10569
1312 , 158, 10590
7008 , 510, 10611
1760 , 331, 10631
1729 , 333, 10651
3973 , 110, 10671
3973 , 324, 10692
3971 , 432, 10713
3791 , 29, 10733
15055 , 29, 10753
6391 , 124, 10774
6221 , 124, 10794
7713 , 510, 10814
6817 , 370, 10834
1635 , 338, 10854
1613 , 339, 10875
1599 , 341, 10895
3971 , 214, 10915
3971 , 262, 10935
10063 , 30, 10955
4815 , 31, 10975
6399 , 124, 10994
6442 , 124, 11012
3554 , 262, 11031
5538 , 98, 11050
1547 , 344, 11068
1530 , 347, 11087
1518 , 347, 11105
3972 , 478, 11124
3972 , 322, 11144
975 , 33, 11163
11727 , 32, 11181
6621 , 124, 11200
6662 , 124, 11219
10786 , 462, 11239
10275 , 314, 11258
1635 , 126, 11278
1477 , 353, 11298
1468 , 354, 11319
3971 , 288, 11340
3971 , 156, 11360
8527 , 36, 11381
3791 , 37, 11402
6850 , 124, 11423
6895 , 124, 11443
6938 , 124, 11463
10596 , 86, 11483
5028 , 6, 11503
1439 , 1, 11523
1437 , 2, 11543
3971 , 256, 11564
3971 , 188, 11584
